time_minus12h,time_minus6h,time_0h,time_plus6h,time_plus12h,center_lat,center_lon,track_number,total_precip,area,wt
2007-03-21 17:30:00,2007-03-21 23:30:00,2007-03-22 05:30:00,2007-03-22 11:30:00,2007-03-22 17:30:00,48.721783,8.179386,7094.0,693.6264,3027.0,9
2007-05-04 18:30:00,2007-05-05 00:30:00,2007-05-05 06:30:00,2007-05-05 12:30:00,2007-05-05 18:30:00,47.50149,9.815966,11456.0,822.36285,432.0,7
2007-05-15 00:30:00,2007-05-15 06:30:00,2007-05-15 12:30:00,2007-05-15 18:30:00,2007-05-16 00:30:00,47.288387,16.117966,12414.0,3453.2573,1606.0,8
2007-05-24 23:30:00,2007-05-25 05:30:00,2007-05-25 11:30:00,2007-05-25 17:30:00,2007-05-25 23:30:00,47.25882,14.23183,13417.0,17.018517,72.0,10
2007-05-27 06:30:00,2007-05-27 12:30:00,2007-05-27 18:30:00,2007-05-28 00:30:00,2007-05-28 06:30:00,48.022892,10.761795,13653.0,203.518,94.0,2
2007-06-07 00:30:00,2007-06-07 06:30:00,2007-06-07 12:30:00,2007-06-07 18:30:00,2007-06-08 00:30:00,47.41158,9.758011,14774.0,64.94705,24.0,6
2007-06-09 22:30:00,2007-06-10 04:30:00,2007-06-10 10:30:00,2007-06-10 16:30:00,2007-06-10 22:30:00,47.647945,13.346683,15124.0,26.299183,35.0,5
2007-06-11 00:30:00,2007-06-11 06:30:00,2007-06-11 12:30:00,2007-06-11 18:30:00,2007-06-12 00:30:00,46.13111,10.214293,15254.0,32.70668,36.0,4
2007-06-14 22:30:00,2007-06-15 04:30:00,2007-06-15 10:30:00,2007-06-15 16:30:00,2007-06-15 22:30:00,46.08738,11.978318,15678.0,155.56181,87.0,8
2007-06-20 00:30:00,2007-06-20 06:30:00,2007-06-20 12:30:00,2007-06-20 18:30:00,2007-06-21 00:30:00,47.30047,14.755953,16234.0,13.811685,30.0,10
2007-06-20 06:30:00,2007-06-20 12:30:00,2007-06-20 18:30:00,2007-06-21 00:30:00,2007-06-21 06:30:00,47.612747,8.94175,16259.0,964.3872,363.0,10
2007-06-24 10:30:00,2007-06-24 16:30:00,2007-06-24 22:30:00,2007-06-25 04:30:00,2007-06-25 10:30:00,47.96293,11.490891,16663.0,192.5385,77.0,1
2007-06-29 04:30:00,2007-06-29 10:30:00,2007-06-29 16:30:00,2007-06-29 22:30:00,2007-06-30 04:30:00,46.577305,12.625308,17094.0,10.851056,14.0,4
2007-07-10 02:30:00,2007-07-10 08:30:00,2007-07-10 14:30:00,2007-07-10 20:30:00,2007-07-11 02:30:00,46.099728,12.080981,18072.0,23.282295,43.0,9
