track_number,datetime,center_lat,center_lon,total_precip,area
22933,2013-08-30 21:30:00,36.16636,7.8609796,335.42276,650
22986,2013-08-31 04:30:00,39.135326,6.0564065,97.261375,70
22989,2013-08-31 05:30:00,36.68669,7.28975,14.160477,56
23081,2013-09-01 01:30:00,38.90041,10.72405,255.80205,58
23292,2013-09-04 00:30:00,37.032223,13.667607,370.0802,251
23459,2013-09-04 20:30:00,40.597267,-8.844416,189.86133,41
23476,2013-09-05 00:30:00,36.110725,10.853885,688.91504,76
24060,2013-09-10 17:30:00,46.0157,12.990395,439.39163,305
24087,2013-09-11 00:30:00,42.30775,17.946125,3838.8188,342
24240,2013-09-13 05:30:00,35.519417,-3.6217191,27.874533,1124
24562,2013-09-16 03:30:00,42.315334,18.304892,4284.104,2438
24579,2013-09-16 09:30:00,46.78302,7.6646147,823.7742,753
24633,2013-09-16 22:30:00,44.475277,8.600589,71.505325,243
24691,2013-09-17 12:30:00,48.518276,20.91524,1080.0123,1122
24799,2013-09-19 05:30:00,35.795002,13.475,0.0,20
25637,2013-09-28 14:30:00,45.54372,-0.35067278,444.16223,238
25751,2013-09-29 19:30:00,41.922646,14.594449,469.14716,511
25758,2013-09-29 21:30:00,42.03226,9.702901,459.37335,195
25760,2013-09-30 07:30:00,49.21115,-8.128882,1089.5187,187
25848,2013-09-30 21:30:00,39.120377,23.295433,3206.9346,847
26321,2013-10-05 16:30:00,43.002213,11.607989,18.117195,10
26336,2013-10-05 19:30:00,38.996307,13.45824,1578.7148,305
26493,2013-10-07 06:30:00,37.8437,18.705254,5227.47,891
26570,2013-10-07 23:30:00,38.2945,17.611675,158.26974,37
26575,2013-10-08 00:30:00,43.87831,15.20772,280.63208,48
26685,2013-10-09 00:30:00,38.359615,19.885996,9.515,30
26713,2013-10-09 09:30:00,41.679962,19.37868,2.6016104,10
26738,2013-10-09 18:30:00,38.7324,19.138994,23.223108,22
26849,2013-10-11 01:30:00,39.998978,19.340178,612.046,133
26850,2013-10-11 01:30:00,38.912678,13.213606,931.635,105
27103,2013-10-13 22:30:00,42.383823,6.122705,12.239538,14
27234,2013-10-15 09:30:00,50.697983,13.212707,1.019,15
27286,2013-10-15 22:30:00,36.28857,15.290595,26.380072,73
27614,2013-10-19 15:30:00,38.63921,-6.4014497,875.1879,213
27647,2013-10-19 21:30:00,45.523422,0.1243217,249.03937,405
27648,2013-10-20 05:30:00,47.470745,-7.650076,1778.4456,1148
27689,2013-10-20 11:30:00,44.435265,9.465426,82.97457,17
28025,2013-10-23 23:30:00,44.70788,-8.437502,678.13586,269
28544,2013-10-29 17:30:00,37.851925,-0.5482482,97.171524,49
28624,2013-10-30 11:30:00,35.387436,7.8783956,90.565056,48
28641,2013-10-30 14:30:00,39.332672,6.446877,65.09438,16
28670,2013-10-30 23:30:00,42.531265,5.9432254,633.4096,89
28737,2013-10-31 15:30:00,37.14241,10.515054,132.9263,32
29152,2013-11-05 19:30:00,45.203648,23.033815,171.2634,542
29132,2013-11-05 20:30:00,39.555344,20.528418,2886.642,1022
29179,2013-11-06 02:30:00,38.57692,23.68779,1436.8292,323
29472,2013-11-09 13:30:00,41.444443,15.122221,0.0,18
29561,2013-11-10 13:30:00,45.081886,19.95098,71.72377,92
29580,2013-11-10 18:30:00,39.961807,21.239536,21.476517,29
29588,2013-11-10 21:30:00,41.05536,13.943599,5206.9736,1009
29610,2013-11-11 03:30:00,40.394806,16.17003,7778.9395,1437
29614,2013-11-11 04:30:00,38.922405,15.132694,3027.1694,395
29638,2013-11-11 08:30:00,38.742786,22.248695,1784.5842,862
29999,2013-11-14 23:30:00,45.20276,11.678671,165.36153,38
30008,2013-11-15 02:30:00,40.13199,12.2227335,7.7711287,13
30529,2013-11-20 12:30:00,39.395184,14.5611515,472.73495,107
30668,2013-11-22 03:30:00,41.708763,6.3007526,492.68066,456
30725,2013-11-22 18:30:00,42.91906,9.53881,2912.9807,1718
30796,2013-11-23 12:30:00,39.643436,15.5897455,81.63464,136
30847,2013-11-24 01:30:00,41.63227,21.246756,3.500228,25
31459,2013-12-01 04:30:00,39.40416,15.8693695,13609.237,3370
31601,2013-12-01 13:30:00,40.73208,17.190054,5966.409,2180
31597,2013-12-01 18:30:00,38.783504,21.708082,5710.5264,1560
31614,2013-12-01 22:30:00,43.64471,20.841558,444.38647,664
31737,2013-12-02 20:30:00,36.64239,18.30381,574.31964,85
32739,2013-12-13 09:30:00,43.927296,-4.819749,1.3933742,30
33279,2013-12-19 10:30:00,47.84073,-6.1535053,14.609295,74
33679,2013-12-23 21:30:00,35.841034,21.111502,198.57182,120
33559,2013-12-24 05:30:00,36.99403,16.205906,1828.3647,701
33716,2013-12-24 10:30:00,36.3893,18.14384,2350.0813,847
33802,2013-12-25 10:30:00,46.45,-9.283903,0.015530293,18
33884,2013-12-26 09:30:00,40.77467,16.157099,1071.8939,1879
33929,2013-12-26 21:30:00,39.249348,15.324602,910.0788,565
87,2014-01-01 16:30:00,36.65481,23.7992,24.277178,13
369,2014-01-05 10:30:00,50.539593,9.91711,12.413437,58
382,2014-01-05 14:30:00,40.47686,17.164267,3729.908,2826
551,2014-01-07 11:30:00,48.12343,-8.285649,0.3048354,9
1003,2014-01-12 16:30:00,35.31042,13.648794,0.9830339,16
1116,2014-01-14 01:30:00,44.990833,9.359242,3268.3062,3873
1122,2014-01-14 05:30:00,45.215546,8.376952,1057.222,1655
1413,2014-01-18 06:30:00,38.061237,4.153729,548.00574,1804
1494,2014-01-18 19:30:00,41.206425,16.303175,0.041251622,24
1503,2014-01-18 21:30:00,37.987453,10.789925,0.077451244,166
1560,2014-01-19 10:30:00,43.693737,10.36049,217.42674,101
1585,2014-01-19 16:30:00,42.709034,13.033674,2562.0938,648
1609,2014-01-19 22:30:00,45.44251,14.460073,2607.5361,999
1611,2014-01-19 23:30:00,42.637306,18.962933,1638.6759,274
1624,2014-01-20 03:30:00,41.977585,14.370938,0.6664474,71
1647,2014-01-20 08:30:00,44.250004,20.096386,0.017007634,28
1706,2014-01-20 22:30:00,43.110504,17.83762,32.27229,42
1964,2014-01-23 21:30:00,45.36953,10.898033,58.991425,72
2025,2014-01-24 14:30:00,40.518112,19.713024,6272.2173,3282
2155,2014-01-25 20:30:00,38.05389,21.909126,1398.1884,1301
2088,2014-01-26 01:30:00,48.834335,11.525933,415.4923,497
2288,2014-01-27 11:30:00,46.060974,10.018797,4.822758,10
2321,2014-01-27 21:30:00,50.28247,-3.4162335,0.3711333,16
2323,2014-01-27 22:30:00,37.02709,12.933673,163.15277,215
2343,2014-01-28 10:30:00,45.48389,-5.635187,3623.0767,869
2414,2014-01-28 23:30:00,44.799927,-2.1240466,303.8982,116
2512,2014-01-30 04:30:00,43.46384,14.709324,461.40115,2805
2550,2014-01-30 23:30:00,46.27764,19.979153,157.33469,1298
2663,2014-02-01 00:30:00,38.98623,16.608032,353.79294,134
2630,2014-02-01 18:30:00,43.53808,19.727781,1700.739,2292
2888,2014-02-03 19:30:00,37.341057,-1.9038231,20.603123,454
3309,2014-02-09 02:30:00,46.557663,15.451792,229.22462,1303
3448,2014-02-11 02:30:00,47.722244,19.459711,1867.5576,2329
3505,2014-02-11 05:30:00,46.465034,16.355906,3.9792976,9
3564,2014-02-11 20:30:00,45.07764,22.05,0.0007555303,75
3562,2014-02-11 20:30:00,44.12961,17.42918,757.13763,1311
3638,2014-02-12 15:30:00,39.938484,22.54114,1503.8768,1770
3777,2014-02-13 23:30:00,41.52217,14.698042,0.3135081,17
4031,2014-02-16 22:30:00,46.732162,13.092016,364.1912,355
4247,2014-02-19 12:30:00,44.98134,11.415998,2672.5225,2720
4334,2014-02-20 09:30:00,35.482147,16.642857,0.0,28
4402,2014-02-21 00:30:00,37.032547,17.724602,0.0,63
4481,2014-02-21 18:30:00,44.848278,10.0203285,328.72876,110
4490,2014-02-21 21:30:00,49.95,-1.8773224,0.91499996,20
4739,2014-02-24 16:30:00,37.082573,-0.08323824,1.8090153,9
4800,2014-02-25 11:30:00,47.117302,1.1441643,8.850199,59
4892,2014-02-26 12:30:00,42.011806,9.366287,1.7172304,176
5013,2014-02-27 20:30:00,43.41587,16.741457,0.17353599,81
5055,2014-02-28 09:30:00,44.494694,2.2683556,2600.552,2298
5144,2014-03-01 09:30:00,50.139652,7.713793,0.0,58
5286,2014-03-02 23:30:00,43.4537,0.79906857,523.32135,166
5302,2014-03-03 02:30:00,36.016567,23.03994,37.33447,19
5357,2014-03-03 20:30:00,35.564667,12.053743,1184.0009,277
5399,2014-03-04 04:30:00,37.338852,9.627299,0.50690806,9
5412,2014-03-05 04:30:00,43.329174,21.166649,524.6506,1083
7118,2014-03-23 17:30:00,43.46833,15.771265,528.8897,321
7148,2014-03-23 22:30:00,38.297287,12.623127,6.93261,9
7189,2014-03-24 11:30:00,44.67508,20.666214,1063.6605,536
8593,2014-04-08 12:30:00,47.918747,15.18125,0.0,16
8632,2014-04-08 19:30:00,45.034725,16.551695,213.4608,825
8673,2014-04-10 00:30:00,43.237312,-7.679751,337.9215,200
8765,2014-04-10 10:30:00,43.751595,-7.379119,60.959312,92
8909,2014-04-14 09:30:00,37.650646,-6.9666276,258.60266,814
9125,2014-04-14 13:30:00,46.89627,18.101307,173.32922,165
9386,2014-04-17 12:30:00,40.547398,23.48505,36.307503,79
9576,2014-04-19 14:30:00,41.102753,-4.5039496,85.987724,33
9769,2014-04-21 16:30:00,44.351562,16.783592,442.6955,121
9830,2014-04-22 08:30:00,48.46956,17.1236,65.63806,25
9972,2014-04-23 20:30:00,43.826725,21.114338,3245.1445,1168
10013,2014-04-24 06:30:00,43.574406,-1.7591189,15.361195,35
10041,2014-04-24 19:30:00,42.97486,23.744808,667.71533,194
10222,2014-04-26 09:30:00,40.48752,20.68783,74.37305,135
10232,2014-04-26 10:30:00,50.61422,9.991222,47.685593,10
10282,2014-04-26 22:30:00,36.72669,20.602198,25.91952,38
10517,2014-04-29 05:30:00,41.022,19.212296,96.021835,157
10551,2014-04-29 12:30:00,45.677097,17.438131,322.5572,73
10630,2014-04-30 10:30:00,44.87836,8.919965,950.428,210
10760,2014-05-01 18:30:00,45.243088,8.032307,38.99994,21
10827,2014-05-02 10:30:00,48.658615,14.847232,166.96663,29
10828,2014-05-02 10:30:00,47.19964,17.54937,83.59862,17
10830,2014-05-02 11:30:00,38.82503,5.836537,536.66046,333
11896,2014-05-13 11:30:00,43.860493,19.371487,929.4957,321
12070,2014-05-15 09:30:00,44.028015,16.668064,25.767223,597
12203,2014-05-17 10:30:00,50.721752,18.07968,2439.0957,597
12758,2014-05-22 14:30:00,36.2982,9.244499,180.62296,44
12784,2014-05-22 21:30:00,46.6431,6.2195897,1005.2021,448
12870,2014-05-23 17:30:00,47.372295,6.414378,58.456116,39
12969,2014-05-25 00:30:00,37.71523,5.0566864,794.9075,1444
13077,2014-05-25 11:30:00,40.928215,15.2417555,29.975836,13
13111,2014-05-25 20:30:00,43.09116,-0.65534943,158.92725,85
13142,2014-05-26 05:30:00,45.524673,14.450329,26.424097,21
13169,2014-05-26 13:30:00,48.241695,12.259816,913.66406,392
13168,2014-05-26 22:30:00,50.338093,24.387014,120.4367,33
13234,2014-05-27 05:30:00,48.23894,19.911566,212.09445,55
13265,2014-05-27 13:30:00,48.926205,21.67764,3095.15,679
13305,2014-05-27 21:30:00,48.87753,13.426766,20.904873,10
13460,2014-05-29 08:30:00,39.792614,20.857872,217.78365,68
13831,2014-06-02 06:30:00,36.293438,20.573278,920.5121,505
14025,2014-06-03 20:30:00,38.674458,24.4541,267.89172,68
14506,2014-06-08 19:30:00,49.66278,2.962175,364.36044,303
14520,2014-06-09 00:30:00,45.976677,-0.91448665,240.02133,174
14567,2014-06-09 11:30:00,40.2066,22.669119,32.48305,16
14678,2014-06-10 19:30:00,47.080296,9.054158,247.93518,62
14750,2014-06-11 11:30:00,46.913868,10.197664,8.490141,20
14854,2014-06-12 13:30:00,46.706764,7.6841216,7.613391,17
14952,2014-06-13 15:30:00,45.93275,10.313342,26.588839,25
15028,2014-06-14 11:30:00,42.71632,12.154054,14.265554,17
15032,2014-06-14 12:30:00,44.1047,7.2741375,410.86096,150
15101,2014-06-15 06:30:00,42.314133,8.800467,71.85709,57
15165,2014-06-16 01:30:00,41.577328,12.410011,370.79456,81
15171,2014-06-16 02:30:00,42.07789,17.233952,200.94777,49
15211,2014-06-16 15:30:00,41.83308,15.35838,12.54031,50
15250,2014-06-17 02:30:00,42.533806,20.857058,358.25336,440
15291,2014-06-17 12:30:00,38.66408,15.370212,233.6684,1012
15319,2014-06-17 19:30:00,42.963177,16.000647,70.33186,20
15576,2014-06-20 13:30:00,42.12452,-3.2739966,159.38498,89
15577,2014-06-20 13:30:00,43.54881,-6.9543667,168.70638,51
15750,2014-06-22 13:30:00,43.020134,1.1043133,5.3597555,26
15850,2014-06-23 13:30:00,41.795418,0.18806878,296.5339,349
15855,2014-06-23 14:30:00,46.93736,12.146947,422.00406,122
15872,2014-06-23 19:30:00,35.449062,-3.0301228,16.550114,35
15930,2014-06-24 10:30:00,44.12462,19.723738,22.140392,10
15998,2014-06-25 03:30:00,42.57091,14.583008,751.66187,572
16015,2014-06-25 06:30:00,45.69058,14.839347,81.4045,71
16031,2014-06-25 10:30:00,46.948845,22.971096,1217.8651,334
15958,2014-06-25 15:30:00,43.02054,-7.9523325,110.48663,875
16058,2014-06-25 17:30:00,44.43338,17.806578,972.8574,317
16091,2014-06-26 03:30:00,40.819397,12.490222,374.9347,179
16169,2014-06-26 19:30:00,43.62385,18.165007,6.1718817,10
16455,2014-06-29 14:30:00,48.64893,18.518896,427.1751,101
16563,2014-06-30 13:30:00,50.550323,22.86116,1399.5249,250
16567,2014-06-30 14:30:00,45.705982,20.977177,1769.2019,563
16595,2014-06-30 19:30:00,49.087986,22.881952,2552.2373,469
16675,2014-07-01 12:30:00,41.18684,0.2162255,13.9141445,12
16850,2014-07-03 09:30:00,40.729042,-2.4203312,9.523493,25
16935,2014-07-04 07:30:00,44.761116,2.226502,39.6866,19
17168,2014-07-06 19:30:00,43.59042,1.0067265,4.2218394,26
17254,2014-07-07 18:30:00,48.161858,8.524513,1651.9806,503
17287,2014-07-08 02:30:00,43.85083,15.25754,266.23697,93
17313,2014-07-08 09:30:00,47.044098,18.904547,178.31116,95
17507,2014-07-10 14:30:00,51.063015,11.510024,784.8512,233
17695,2014-07-12 10:30:00,44.496758,10.527947,9.110982,10
17916,2014-07-14 20:30:00,39.873158,21.635195,123.15439,30
18066,2014-07-16 09:30:00,45.190033,22.270252,76.87567,16
18415,2014-07-19 21:30:00,46.125347,1.1110162,2113.1055,1356
18470,2014-07-20 14:30:00,47.67395,12.966716,1545.8042,501
18571,2014-07-21 15:30:00,40.79228,14.788488,330.42365,84
18577,2014-07-21 18:30:00,49.153366,12.939059,3873.6353,1472
18595,2014-07-22 00:30:00,43.9831,22.004051,303.27753,97
18631,2014-07-22 10:30:00,41.11926,20.580778,66.256874,32
18717,2014-07-23 12:30:00,45.19289,7.3142724,94.289536,75
18828,2014-07-24 16:30:00,41.79264,-3.0485513,33.304993,46
18909,2014-07-25 16:30:00,44.78638,7.949643,48.266502,24
18965,2014-07-26 08:30:00,44.15929,10.111715,109.648834,32
19062,2014-07-27 10:30:00,47.153946,20.748222,178.23752,150
19091,2014-07-27 17:30:00,45.47052,18.59979,1292.114,356
19145,2014-07-28 09:30:00,43.1787,22.628092,38.64325,14
19323,2014-07-30 08:30:00,44.629852,15.128148,632.37646,235
19345,2014-07-30 17:30:00,47.359985,16.610949,5139.363,1244
19428,2014-07-31 09:30:00,43.22984,21.537603,192.31184,103
19434,2014-07-31 10:30:00,50.222298,19.82304,11.295271,24
19533,2014-08-01 12:30:00,44.01132,-0.42804396,171.81946,185
19625,2014-08-02 11:30:00,41.77817,1.8075624,39.151356,39
19703,2014-08-03 09:30:00,49.97431,16.805069,37.500523,21
19722,2014-08-03 14:30:00,43.22849,19.399164,48.923847,47
19795,2014-08-04 11:30:00,50.544548,19.844666,9.441941,13
19866,2014-08-05 04:30:00,45.685753,15.266281,485.8391,147
19898,2014-08-05 10:30:00,43.000755,19.092377,92.05934,50
19994,2014-08-06 10:30:00,39.693634,21.458889,286.15808,151
20138,2014-08-08 09:30:00,47.786015,-8.184216,1502.449,771
20712,2014-08-13 15:30:00,47.208416,14.349965,3077.4688,1086
20743,2014-08-13 21:30:00,47.400818,16.272196,198.6204,222
21232,2014-08-18 13:30:00,42.065628,-2.743922,5.025243,23
21478,2014-08-20 17:30:00,45.88712,10.394352,78.577484,82
21689,2014-08-22 14:30:00,42.801823,2.5914052,92.11979,33
21759,2014-08-23 05:30:00,44.999825,15.024579,654.53796,177
21821,2014-08-23 19:30:00,45.150455,21.23181,1912.4907,403
22346,2014-08-28 23:30:00,44.801537,-0.2061256,362.5903,80
22581,2014-08-31 11:30:00,49.97313,15.673278,359.71997,161
22653,2014-09-01 05:30:00,40.776028,15.097557,85.67786,49
22659,2014-09-01 06:30:00,42.390697,18.842672,948.9723,285
22778,2014-09-02 14:30:00,39.948418,23.512756,2033.0062,262
22846,2014-09-03 05:30:00,43.292652,23.690361,56.69409,46
23298,2014-09-07 14:30:00,41.56205,-1.1510909,11.077073,16
23379,2014-09-08 10:30:00,43.543056,2.041431,219.48642,44
23486,2014-09-09 14:30:00,47.67636,12.188399,47.33047,29
23537,2014-09-10 09:30:00,37.46432,-9.494966,756.66626,99
23605,2014-09-10 22:30:00,40.908764,17.18404,522.9078,100
23676,2014-09-11 15:30:00,42.459496,17.024559,407.1581,127
23859,2014-09-13 13:30:00,45.860317,19.385736,325.41913,197
23955,2014-09-14 16:30:00,42.019245,-0.104057394,24.69391,37
24017,2014-09-15 11:30:00,45.126934,4.3756127,10.335285,9
24115,2014-09-16 17:30:00,40.87224,-0.6043933,635.0133,243
24136,2014-09-16 23:30:00,42.010746,3.250785,1846.8062,395
24170,2014-09-17 09:30:00,41.013233,2.0195212,153.25215,49
24111,2014-09-17 11:30:00,43.09372,24.629536,4.298115,33
24188,2014-09-17 14:30:00,44.06981,3.8464622,228.30586,46
24199,2014-09-17 17:30:00,43.440662,-2.4313054,441.0305,159
24228,2014-09-18 00:30:00,37.801632,11.678205,1220.7783,114
24294,2014-09-18 18:30:00,44.658684,4.714001,115.01121,83
24343,2014-09-19 07:30:00,43.244686,5.1973615,1349.0366,549
24356,2014-09-19 10:30:00,47.19822,2.1738331,266.51035,233
24399,2014-09-19 20:30:00,44.612007,4.506008,272.68216,83
24438,2014-09-20 08:30:00,49.632133,-0.8073235,56.55001,29
24572,2014-09-21 15:30:00,47.3071,17.077778,571.1448,173
24641,2014-09-22 08:30:00,45.189537,14.744664,13.593306,14
24696,2014-09-23 01:30:00,46.35075,21.886837,0.04222471,38
24819,2014-09-24 02:30:00,39.841965,4.682282,254.56165,64
24843,2014-09-24 08:30:00,39.99134,0.91832834,107.9205,146
24891,2014-09-24 18:30:00,40.533524,2.9409206,8.258497,14
24944,2014-09-25 07:30:00,41.32084,12.328726,53.988075,19
25008,2014-09-26 00:30:00,41.966183,18.939068,455.99823,273
25388,2014-09-30 01:30:00,36.53104,0.8260404,134.31209,134
25466,2014-10-01 06:30:00,38.38258,-0.6931289,47.95211,627
25527,2014-10-01 09:30:00,42.911865,10.515578,219.9091,49
25646,2014-10-02 13:30:00,36.220695,8.740505,5.7313814,9
25733,2014-10-03 11:30:00,36.927822,9.692934,1206.8,589
25767,2014-10-03 23:30:00,36.336956,12.482982,385.3819,196
25841,2014-10-04 17:30:00,46.25311,-0.101983815,100.38312,129
25843,2014-10-04 18:30:00,38.391388,17.802496,280.828,81
25859,2014-10-05 00:30:00,41.933456,0.10593002,24.434887,24
25949,2014-10-05 22:30:00,37.855896,17.471407,2600.295,286
26398,2014-10-11 11:30:00,44.621674,10.324441,8.247077,13
26486,2014-10-12 14:30:00,46.657333,2.8526466,380.8621,187
26641,2014-10-14 12:30:00,42.539795,11.774266,41.139713,31
26679,2014-10-14 22:30:00,45.561672,13.888875,479.19705,128
26753,2014-10-15 17:30:00,43.4959,10.2555895,2.0714662,21
27284,2014-10-21 17:30:00,49.701897,11.065593,39.229084,19
27378,2014-10-22 18:30:00,40.597588,20.561497,782.75745,422
27449,2014-10-23 12:30:00,38.66206,16.45227,52.188736,20
27858,2014-10-27 17:30:00,36.60081,20.388071,514.834,114
28560,2014-11-04 16:30:00,41.964893,-2.3034353,36.39825,139
28691,2014-11-06 04:30:00,45.620167,10.842629,951.70905,1432
28702,2014-11-06 06:30:00,36.930973,13.699436,4.493349,23
28675,2014-11-06 11:30:00,45.63424,15.379013,562.87213,1886
28720,2014-11-06 12:30:00,39.938354,11.538537,1186.971,275
28730,2014-11-06 14:30:00,43.7778,15.706633,0.35529336,88
28725,2014-11-06 15:30:00,42.358727,18.51061,2205.3943,1893
28756,2014-11-06 23:30:00,46.23913,14.303052,3232.5063,1695
28789,2014-11-07 15:30:00,37.972214,20.20903,8910.574,1981
29061,2014-11-10 11:30:00,44.279034,7.2872095,825.4976,503
29236,2014-11-12 11:30:00,40.857674,18.590843,2814.5015,459
29247,2014-11-12 14:30:00,43.608955,16.264029,260.9794,54
29289,2014-11-13 03:30:00,40.216175,19.024675,383.53702,80
29437,2014-11-14 22:30:00,43.899864,-2.9210002,209.40192,70
29492,2014-11-15 16:30:00,40.86839,11.196963,2601.6296,437
29558,2014-11-16 11:30:00,47.353237,-3.0119834,38.46069,23
29611,2014-11-17 03:30:00,43.169914,23.311441,61.19863,223
29734,2014-11-18 07:30:00,48.532112,12.753075,2073.5217,2516
29742,2014-11-18 09:30:00,42.067608,18.464657,2305.5063,1025
30449,2014-11-26 01:30:00,41.70527,-0.6768752,643.95264,247
30463,2014-11-26 03:30:00,44.33102,4.712008,40.594875,26
30419,2014-11-26 23:30:00,35.552,18.48695,74.199326,61
30519,2014-11-27 10:30:00,38.7959,-3.451358,240.69067,662
30681,2014-11-28 18:30:00,37.28648,-9.209222,28.760578,18
30757,2014-11-29 19:30:00,42.46111,24.716667,0.0,9
30792,2014-11-30 08:30:00,42.40446,18.644764,896.21783,648
30879,2014-12-01 05:30:00,44.05643,9.876352,4852.38,1206
30905,2014-12-01 11:30:00,38.14381,3.0775523,283.84076,65
30917,2014-12-01 14:30:00,42.408947,19.141722,286.2226,66
30953,2014-12-02 00:30:00,38.609215,7.8343096,257.6163,81
31229,2014-12-05 09:30:00,40.58532,19.139772,6.386044,11
31421,2014-12-07 09:30:00,35.68283,18.66679,11.3042755,41
31472,2014-12-07 23:30:00,36.12762,18.18735,1403.3093,250
31543,2014-12-08 19:30:00,40.393024,4.786368,3.32785,30
31549,2014-12-08 22:30:00,42.548386,24.696482,1.5998528,16
31551,2014-12-08 22:30:00,44.263092,9.194039,689.0247,232
31650,2014-12-09 20:30:00,36.300854,16.952383,704.4284,488
31636,2014-12-10 02:30:00,35.54167,22.308037,527.1991,433
31645,2014-12-10 03:30:00,44.239674,24.337147,283.0935,102
31698,2014-12-10 16:30:00,35.72076,13.965781,94.56742,34
31725,2014-12-11 09:30:00,39.03096,23.564016,3.7998314,24
32126,2014-12-14 15:30:00,38.040733,-1.920133,902.4764,843
32176,2014-12-15 04:30:00,41.191788,3.4717855,526.7234,343
32237,2014-12-15 16:30:00,42.852406,9.964808,541.80865,196
32299,2014-12-16 08:30:00,38.473476,15.655787,430.0393,88
32354,2014-12-16 21:30:00,39.40164,21.392517,241.02068,73
32395,2014-12-17 09:30:00,38.925262,20.864939,252.27705,74
32589,2014-12-19 21:30:00,49.662155,18.280119,1.836387,13
32713,2014-12-20 20:30:00,47.08851,18.527718,984.5077,1273
33357,2014-12-29 05:30:00,50.455368,14.471933,1796.3174,938
33622,2014-12-31 02:30:00,36.383396,19.412352,200.06589,286
29,2015-01-01 00:30:00,37.139477,15.790517,1190.8285,605
